lat,lon
17.9874,-68.2529
63.0215,-150.876
40.9028,-122.412
38.8127,-122.784
19.383,-155.257
60.9913,-150.94
-3.368,100.428
-6.422,131.114
60.2439,-141.419
35.7307,-117.69
39.953,-112.027
19.4307,-155.465
37.393,-118.547
62.8403,-149.352
19.0735,-155.497
38.8195,-122.8
19.0395,-155.24
35.0995,-119.317
60.1647,-141.363
37.3222,-122.107
38.788,-122.776
38.788,-122.774
47.7655,-113.81
44.5688,-112.224
47.4493,-115.968
45.597,-111.88
44.8221,-111.491
39.4073,-111.075
19.3875,-155.507
58.579,-153.862
38.779,-122.758
38.7868,-122.752
40.0335,-123.786
38.8212,-122.824
46.1968,-122.188
35.7502,-118.039
61.2162,-150.883
37.5483,-119.024
37.495,-118.855
64.9918,-147.393
41.8997,-112.422
33.2307,-115.574
39.435,-111.204
38.8222,-122.793
33.4823,-116.405
38.8433,-122.777
39.5745,-123.814
33.859,-116.156
33.8493,-116.157
19.405,-155.28
63.0121,-150.556
19.3598,-155.212
19.3607,-155.212
19.3608,-155.212
33.945,-116.708
37.434,-122.42
38.815,-122.82
36.555,-121.121
19.3575,-155.297
33.468,-116.455
36.5542,-121.121
38.8223,-122.791
63.5068,-151.1
-4.535,153.612
35.3655,-118.465
36.5585,-121.118
37.4798,-118.849
33.767,-117.668
37.5325,-118.872
36.5545,-121.125
38.8165,-122.835
33.2443,-116.413
36.5545,-121.124
35.7273,-117.69
38.8378,-122.808
38.8423,-122.84
61.0948,-150.862
33.5162,-116.465
64.3505,-149.749
38.8077,-122.768
38.8083,-122.743
46.1963,-122.188
38.7783,-122.757
9.595,-79.054
61.5782,-149.979
34.3225,-116.458
33.9812,-116.767
38.7987,-122.78
38.8145,-122.796
33.852,-116.154
38.8137,-122.819
35.6247,-120.928
36.3915,-117.014
38.8088,-122.789
38.7772,-122.728
38.8017,-122.81
61.3799,-146.778
61.4286,-146.604
19.2028,-155.486
33.8722,-116.885
33.8723,-116.877
33.8727,-116.882
38.8172,-122.823
38.816,-122.82
38.7517,-122.695
62.5384,-151.264
38.8787,-122.828
63.4761,-146.011
33.8562,-116.153
33.8552,-116.16
38.8195,-122.799
-20.856,-178.19
38.8328,-122.873
33.1708,-116.54
33.9938,-116.699
65.0754,-148.869
40.175,-121.296
60.8276,-150.987
62.7116,-151.072
64.1465,-148.638
32.679,-115.748
62.0772,-145.329
38.8328,-122.778
63.2105,-150.018
63.3018,-145.298
64.1238,-149.971
35.6247,-120.93
38.842,-122.842
-54.748,-28.98
38.8427,-122.821
59.9129,-152.543
-6.805,149.53
38.8398,-122.822
35.3224,-92.058
62.2737,-149.141
36.8243,-116.227
62.376,-149.139
35.7447,-118.031
37.1968,-121.637
33.1945,-115.632
36.5358,-121.121
33.0448,-116.383
60.6454,-151.358
60.6455,-152.59
62.2654,-145.584
63.4859,-148.888
62.7994,-149.784
38.8357,-122.837
62.9749,-150.683
38.8275,-122.805
38.8445,-122.822
61.8703,-149.998
62.6572,-149.242
21.929,-107.667
33.052,-116.45
59.9603,-140.102
19.3713,-155.244
60.9094,-150.534
38.8137,-122.785
38.8132,-122.814
38.8348,-122.803
61.1603,-150.494
60.4462,-141.022
33.858,-116.156
34.5747,-118.599
38.8088,-122.811
49.4193,-120.518
-24.171,-66.739
59.9631,-140.09
19.1985,-155.631
38.815,-122.83
60.3976,-141.09
67.5692,-166.651
61.5467,-146.257
59.9493,-140.093
51.4298,-176.734
62.6877,-149.718
62.7745,-149.353
38.8008,-122.779
63.9454,-148.802
38.814,-122.784
38.8032,-122.797
65.0111,-147.346
36.7298,-116.321
33.4793,-116.424
38.803,-122.781
62.9377,-150.698
-6.026,130.69
38.7927,-122.783
38.8127,-122.794
63.5079,-150.906
0.985,-28.075
38.8208,-122.783
59.9598,-140.112
59.9715,-140.119
33.8523,-116.157
63.5488,-150.98
33.8515,-116.159
38.8215,-122.796
36.611,140.71
38.8202,-122.814
34.6932,-116.289
62.9637,-149.373
38.8352,-122.799
38.7957,-122.798
38.7968,-122.795
38.7962,-122.8
38.7947,-122.756
62.2327,-149.278
38.8535,-122.792
38.8265,-122.795
38.8362,-122.801
38.4682,-118.342
36.5547,-121.123
60.2575,-141.215
38.6252,-122.782
63.2422,-151.611
63.4601,-151.328
36.581,-121.176
36.5802,-121.177
38.8223,-122.8
36.2132,-118.327
36.5785,-121.177
32.9755,-117.697
38.8105,-122.818
38.8413,-122.827
63.5328,-147.481
1.994,-101.513
35.7072,-121.108
60.8474,-150.513
36.202,-118.327
38.8237,-122.825
38.7767,-122.756
63.1414,-150.197
37.7073,-115.019
38.8423,-122.828
36.5792,-121.176
33.8567,-116.157
38.7945,-122.793
36.478,-121.059
38.7902,-122.795
38.8083,-122.796
33.7765,-116.179
60.8023,-149.787
59.1247,-153.299
38.7745,-122.716
32.6822,-115.762
32.6247,-115.811
32.6553,-115.835
32.6218,-115.817
4.17,126.472
37.483,141.898
35.7675,-115.545
38.8363,-122.803
59.7399,-153.252
33.034,-116.456
32.6153,-115.82
38.8357,-122.803
32.6757,-115.828
38.7775,-122.73
38.7728,-122.73
2.111,-101.287
32.6205,-115.819
18.2155,-67.0759
32.6203,-115.823
38.8248,-122.765
38.8432,-122.749
61.9581,-146.92
35.7077,-121.067
32.6217,-115.816
32.6307,-115.814
18.204,-66.1474
38.8028,-122.798
61.1934,-147.006
61.7073,-146.603
38.8063,-122.79
37.8867,-122.222
60.6448,-147.855
38.8222,-122.801
35.0203,-118.901
38.813,-122.817
36.0387,-117.689
-6.923,125.324
19.0475,-155.362
40.5215,-124.3
38.8182,-122.796
33.0353,-116.436
60.1538,-152.472
38.8363,-122.746
32.623,-115.82
63.3126,-145.004
38.8055,-122.816
38.816,-122.792
39.72,141.79
12.238,144.348
8.4,126.7
4.173,95.842
-30.897,-177.671
19.1609,-66.1501
-15.487,-174.392
-14.569,167.334
64.5335,-153.351
61.6782,-150.895
63.4207,-152.686
33.2285,-116.748
38.7572,-122.72
63.0447,-144.167
20.1448,-155.607
38.8023,-122.981
70.888,-6.788
17.6359,-65.9589
19.4513,-155.225
38.8145,-122.812
19.3757,-66.011
-3.903,103.492
62.2175,-150.143
45.1938,-121.693
57.1189,-155.43
-54.871,-28.947
39.3412,-120.019
36.5458,-89.6498
30.142,96.893
38.8275,-122.802
38.8402,-122.837
36.206,-89.4248
45.1937,-121.709
34.8387,-118.984
45.195,-121.695
45.1932,-121.698
45.1928,-121.694
39.3372,-120.013
33.8567,-116.158
47.7408,-113.746
33.6468,-116.716
45.187,-121.71
36.8618,-121.299
38.4745,-122.962
62.566,-151.234
47.7943,-122.866
39.34,-120.012
45.1922,-121.691
38.8207,-122.821
38.813,-122.74
45.1938,-121.686
45.1923,-121.7
17.7409,-67.5749
39.3433,-120.018
45.194,-121.686
57.4685,-155.616
45.1928,-121.707
45.1912,-121.698
45.1867,-121.707
38.8298,-122.834
45.1882,-121.695
45.19,-121.686
45.1925,-121.693
39.3445,-120.02
45.1897,-121.726
53.707,-163.5
45.1907,-121.717
45.1902,-121.71
45.1925,-121.689
39.3392,-120.014
45.1898,-121.701
45.1913,-121.684
39.3405,-120.019
4.8444,94.1352
45.9465,-111.361
39.346,-120.021
45.1897,-121.718
32.6695,-115.835
5.096,94.216
61.1514,-149.735
20.472,121.063
60.8976,-151.46
45.1853,-121.709
38.8167,-122.768
64.439,-147.261
38.238,-116.334
33.9853,-116.773
63.1335,-151.49
56.3418,-152.535
60.3156,-152.731
39.34,-120.019
61.2639,-152.099
38.8237,-122.801
38.8125,-122.781
38.8125,-122.746
60.9403,-146.81
39.3402,-120.022
39.3412,-120.016
39.344,-120.017
36.358,143.009
19.0147,-155.427
38.8255,-122.841
36.6627,-121.164
38.7595,-122.731
38.4205,-122.622
57.398,-155.434
61.3256,-146.877
39.339,-120.018
37.639,-118.918
38.8437,-122.835
37.6457,-119.023
33.59,-118.374
38.793,-122.777
38.8383,-122.805
38.8382,-122.877
44.2393,-110.764
63.2879,-151.09
24.094,122.303
38.8048,-122.8
37.6473,-119.024
37.6432,-119.023
65.0012,-148.752
37.645,-119.023
38.8415,-122.8
39.3392,-120.015
38.7773,-122.704
36.5795,-121.177
35.0283,-117.677
61.3752,-147.623
33.328,-116.794
38.8272,-122.829
38.6989,-117.951
33.8587,-116.156
32.799,-116.129
32.7963,-116.14
60.2009,-141.405
33.8582,-116.16
37.2094,-116.725
38.8003,-122.799
46.093,-122.521
62.2632,-145.892
63.5282,-148.08
38.8432,-122.774
33.8332,-116.899
63.0447,-151.537
61.5151,-140.698
-5.478,147.388
33.3577,-116.401
38.7822,-122.737
38.8405,-122.795
33.8478,-116.157
61.9166,-151.591
63.1951,-150.338
33.849,-116.155
38.856,-122.816
39.342,-120.016
63.2482,-151.439
38.778,-122.726
38.7788,-122.725
63.3511,-145.397
38.817,-122.812
33.8517,-116.16
19.3728,-155.232
45.1958,-121.695
45.1913,-121.694
47.3885,-122.661
47.8868,-121.676
41.832,-122.392
61.8642,-146.256
46.111,-120.479
33.8467,-116.153
51.336,-179.7
63.0796,-149.384
32.6793,-115.704
-15.538,167.434
38.8387,-122.798
60.5467,-145.314
34.291,-116.785
38.8182,-122.803
48.551,152.787
33.8513,-116.159
33.8527,-116.158
61.4666,-146.479
35.687,-97.111
19.4878,-155.955
63.0969,-150.587
38.8102,-122.813
60.3759,-151.375
61.0683,-150.654
38.8083,-122.818
33.1595,-116.398
38.7933,-122.781
63.2746,-151.216
63.3489,-145.059
38.8382,-122.808
61.8816,-150.434
19.3517,-155.106
33.8575,-116.213
63.2853,-151.165
36.0275,-120.608
38.8133,-122.795
38.8168,-122.796
38.8112,-122.798
61.6425,-147.15
37.6072,-118.892
34.0365,-116.664
33.8502,-116.158
36.5568,-121.124
63.2645,-150.599
35.356,-118.481
60.4,-151.963
63.2393,-151.208
38.8407,-122.821
38.8415,-122.82
38.842,-122.825
34.0353,-116.79
38.841,-122.824
36.3665,-117.001
38.8462,-122.823
38.8438,-122.821
19.0725,-67.7427
40.3678,-124.173
37.6377,-119.023
38.4139,-118.119
38.8457,-122.827
63.1946,-151.429
36.9802,-115.185
36.555,-121.123
62.3073,-150.192
36.4973,-120.998
36.5575,-121.087
33.847,-116.16
38.8243,-122.853
36.5712,-121.085
38.7962,-122.765
62.9342,-150.396
41.8922,-112.422
39.338,-120.016
38.8233,-122.803
38.8377,-122.83
19.3907,-155.49
39.4333,-111.221
39.6937,-110.559
32.5712,-115.677
63.5703,-150.819
19.3568,-155.503
37.5837,-119.003
39.7093,-111.263
62.7393,-148.968
38.8128,-122.81
60.276,-151.954
37.5782,-118.478
37.4423,-115.969
36.6966,-116.34
58.335,-153.081
33.7723,-116.174
40.4198,-121.535
38.8272,-122.799
58.3612,-154.825
41.9298,-112.507
37.368,-116.015
44.3148,-110.603
63.238,-151.209
44.664,-110.45
63.4593,-150.919
37.4358,-118.561
52.7588,-169.451
35.6947,-121.148
35.694,-121.147
13.43,-89.685
53.543,-162.858
15.885,-94.057
40.3573,-125.432
-8.455,30.286
44.6672,-110.449
36.5833,-121.416
44.66,-110.465
37.5097,-118.893
38.7673,-122.375
63.2539,-150.476
35.7463,-118.036
37.6487,-119.394
61.165,-150.298
37.4452,-121.77
41.9322,-112.506
64.7498,-149.155
38.7778,-122.724
63.4926,-147.418
37.5105,-118.865
37.4438,-121.771
63.507,-151.343
41.9207,-112.504
39.7205,-111.257
37.6425,-119.022
63.4892,-151.328
33.5295,-116.444
36.0477,-117.802
35.8413,-118.34
40.2908,-124.349
38.8128,-122.815
37.7095,-115.693
58.1964,-153.667
46.1953,-123.032
38.7777,-122.721
38.829,-122.834
38.7755,-122.72
47.933,-124.368
36.5543,-121.125
32.6328,-115.817
64.8179,-147.478
61.5533,-149.922
63.1066,-144.33
53.8093,-165.158
52.1961,-171.253
53.2552,-166.48
52.4047,-171.363
52.4232,-171.724
63.406,-151.345
53.537,-165.534
53.2775,-166.133
53.9216,-166.292
61.8411,-149.075
63.5366,-151.03
54.4116,-161.588
58.2377,-155.187
58.0507,-153.447
54.1001,-156.676
57.6218,-154.623
51.1887,-177.996
63.4203,-152.825
60.5368,-147.311
57.3355,-154.276
52.5244,-160.229
53.5801,-164.195
64.1147,-148.022
51.6979,-178.581
54.4504,-162.199
64.752,-147.468
65.2337,-148.498
55.9988,-155.772
60.317,-141.503
63.4314,-145.959
59.417,-139.015
59.9628,-140
51.4478,-177.259
63.2347,-147.551
38.8093,-122.82
65.031,-146.568
65.9348,-150.164
53.3977,-163.129
61.0604,-146.476
60.0367,-152.982
64.7235,-149.1
57.3027,-155.121
60.4387,-147.697
62.6097,-137.177
61.2548,-146.059
59.951,-140.026
63.142,-151.399
60.3436,-144.424
60.2131,-141.844
32.9943,-116.314
32.957,-115.552
37.6453,-119.025
33.8572,-116.159
33.1738,-115.628
39.6233,-110.387
62.5643,-153.037
33.3333,-116.939
41.9263,-112.498
64.9013,-148.761
33.7087,-117.349
34.0622,-117.244
37.6438,-119.022
37.643,-119.022
36.6185,-117.124
27.483,-111.385
39.3402,-120.019
38.7535,-122.698
64.9466,-148.988
19.9797,-155.78
63.0207,-150.273
61.2892,-146.766
63.3494,-150.288
60.1708,-141.381
52.8859,-169.654
53.4863,-164.341
64.86,-148.734
60.8005,-147.63
63.4078,-145.449
62.8729,-150.399
53.447,-165.158
61.76,-149.458
59.9844,-151.863
62.02,-147.283
61.5988,-151.685
62.1863,-149.996
55.6138,-154.273
61.5897,-146.332
54.3214,-165.165
60.9698,-150.214
53.3123,-165.671
63.2376,-151.503
63.4955,-151.309
59.7554,-152.45
62.9126,-151.076
61.9373,-150.88
61.9739,-150.309
61.5424,-148.146
61.8004,-149.192
54.798,-160.617
58.3161,-153.855
61.9077,-149.183
56.7884,-155.304
52.7262,-169.708
65.125,-149.147
60.1836,-151.326
64.4118,-147.034
52.6575,-169.162
63.7599,-146.036
60.918,-150.468
31.2737,-115.914
59.7557,-153.352
33.7787,-116.106
38.8222,-122.793
38.8202,-122.795
36.5905,-121.195
63.5021,-151.341
33.8597,-116.162
33.2313,-116.741
32.24,-115.239
38.8193,-122.8
38.7742,-122.721
39.3383,-120.02
37.6483,-119.023
36.553,-121.123
39.3418,-120.016
38.8163,-122.806
33.8655,-116.165
61.7384,-151.232
58.2292,-156.037
64.7932,-148.052
60.8929,-150.966
53.7153,-162.827
62.321,-150.207
52.8633,-169.534
53.4678,-165.09
61.3614,-147.002
60.3676,-141.387
63.3441,-145.246
52.0242,-172.236
52.805,-163.005
53.57,-166.757
60.3473,-146.752
61.9281,-151.017
52.546,-169.133
59.2584,-150.71
64.9189,-152.435
61.5928,-146.4
63.1416,-150.764
54.6749,-161.756
57.8716,-154.876
60.568,-151.891
62.0032,-151.72
62.2712,-149.215
65.251,-148.17
61.4673,-140.808
64.8702,-139.433
60.8306,-147.274
61.7757,-148.766
63.1683,-151.355
59.7077,-153.261
62.1375,-152.15
62.371,-151.259
59.9687,-141.537
56.8826,-153.036
64.7446,-147.784
63.1425,-150.575
63.0826,-150.7
63.253,-150.791
63.4844,-151.315
63.4595,-151.298
38.8153,-122.817
39.3387,-120.015
32.6222,-115.826
47.5525,-122.663
43.9952,-122.85
33.7733,-116.109
61.4225,-146.566
38.832,-122.808
64.3998,-149.635
61.3036,-147.679
4.145,67.559
39.3387,-120.018
19.1758,-155.436
61.8308,-149.601
38.7842,-122.744
38.7953,-122.764
19.401,-155.269
63.5077,-150.988
33.7177,-116.752
33.0072,-116.341
39.3393,-120.019
38.8585,-122.477
61.8339,-150.553
33.3118,-116.359
63.1742,-149.853
33.8563,-116.153
61.4778,-140.73
15.899,-46.736
46.0915,-122.517
63.0804,-151.573
63.502,-151.367
-1.148,-13.968
40.4433,-125.117
38.8357,-122.808
38.8352,-122.809
63.5207,-147.656
38.8258,-122.834
36.4782,-116.432
34.0277,-117.559
33.4643,-116.46
32.9083,-116.229
38.814,-122.812
38.7787,-122.766
36.025,-118.163
19.7845,-155.59
59.5466,-153.038
35.7453,-118.036
38.813,-122.82
40.819,145.143
60.3293,-141.469
58.623,-139.217
33.3098,-116.356
34.383,82.386
38.828,-122.803
33.7783,-116.107
34.101,82.737
38.7875,-122.732
38.785,-122.73
19.1783,-64.709
34.0103,-116.571
19.0879,-64.597
-8.331,107.766
19.179,-64.68
19.2131,-64.6771
38.8302,-122.807
37.4718,-118.816
36.5927,-121.01
33.8502,-116.156
38.8278,-122.797
63.4834,-146.075
32.215,-116.425
18.8094,-67.3236
32.8033,-116.135
38.8145,-122.814
65.3344,-143.326
38.8232,-122.825
40.1001,-119.677
61.8086,-150.589
62.4377,-148.484
38.8313,-122.804
38.8075,-122.811
39.3402,-120.018
38.8287,-122.808
38.83,-122.808
63.4762,-149.042
61.5116,-140.727
61.5301,-151.169
38.811,-122.81
42.0178,-112.513
-0.262,125.267
42.1348,-112.498
-7.027,155.061
15.79,122.26
47.354,-66.094
41.8413,-112.404
36.2678,-120.787
39.43,-111.215
38.808,-122.823
39.3368,-120.015
63.4885,-146.158
41.1375,-112.933
36.5545,-121.123
63.2558,-151.168
63.26,-151.216
33.592,137.077
37.3973,-118.549
33.4765,-116.563
63.2705,-151.203
38.4908,-122.29
38.9882,-111.382
63.2608,-151.211
37.6438,-119.021
39.4283,-111.222
46.0537,-118.711
33.8888,-117.099
37.6435,-119.022
32.6617,-115.744
35.9212,-120.476
33.3848,-116.837
37.3518,-121.724
39.426,-111.203
37.4953,-118.852
61.2776,-147.7
37.5048,-118.865
63.2554,-151.181
62.2107,-145.897
33.4725,-116.561
64.7959,-148.097
63.2536,-151.207
34.0477,-117.26
60.514,-142.982
63.264,-151.217
33.4862,-116.456
37.5535,-118.824
38.825,-122.754
34.019,-117.219
63.2657,-151.183
38.831,-122.784
63.2622,-151.192
63.254,-151.191
19.4065,-155.261
64.8774,-149.058
37.4083,-118.606
19.3518,-155.215
37.6353,-118.88
60.9995,-150.907
51.4656,-176.171
64.8077,-147.82
59.6083,-138.529
54.0865,-163.643
61.039,-146.234
60.9843,-150.236
63.2919,-149.304
60.8972,-139.825
60.3204,-138.751
60.1531,-152.745
60.0172,-153.323
67.8938,-149.556
61.6095,-146.422
60.3016,-152.19
59.1603,-152.3
62.7006,-150.453
54.2628,-165.109
54.2644,-162.382
54.4005,-161.67
60.343,-138.825
55.1816,-161.339
53.4164,-163.55
53.4116,-163.532
53.4337,-163.556
66.3477,-157.831
60.8919,-151.633
61.6568,-150.836
60.3984,-152.102
62.2888,-148.747
63.649,-151.281
63.0643,-151.529
64.4044,-148.075
59.8231,-152.323
57.3062,-155.157
61.0414,-152.383
52.0582,-174.077
60.9923,-150.893
54.5617,-161.698
54.4703,-161.756
51.8551,-177.603
61.6437,-148.237
63.2861,-151.262
61.0173,-152.375
59.8024,-152.455
63.0279,-143.916
63.0856,-151.533
61.8476,-149.153
58.8562,-154.433
58.1997,-151.326
53.7751,-164.182
63.4524,-146.44
61.8448,-151.726
60.0945,-152.012
61.3792,-146.868
59.904,-152.556
33.8518,-116.154
38.0725,135.314
63.2722,-151.221
6.772,123.834
37.5383,-118.84
43.8938,-122.825
37.5832,-118.998
40.6057,-124.478
33.4732,-116.506
33.8118,-117.633
36.9817,-121.638
38.8133,-122.812
45.91,-122.355
32.6518,-115.723
36.7446,-116.234
38.8382,-122.794
59.9319,-140.132
36.683,-116.268
35.8996,-115.081
44.9813,-111.942
42.6508,-111.173
47.7496,-113.74
38.838,-122.773
36.0375,-117.802
33.4217,-116.365
64.7969,-148.083
37.39,-118.904
33.716,-116.817
36.0213,-117.805
38.8163,-122.807
62.8841,-148.903
18.84,-67.3059
37.4715,-118.817
37.6462,-118.877
38.8203,-122.8
37.4955,-118.853
35.2077,-117.257
37.5075,-119.026
61.2748,-150.271
32.6883,-115.729
38.7782,-122.458
38.8345,-122.792
38.8438,-122.826
33.3318,-116.796
37.242,-119.847
36.6793,-121.04
39.833,143.495
65.0047,-147.369
38.8102,-122.793
38.4231,-118.746
38.798,-122.819
39.866,143.492
37.8742,-122.064
33.4767,-116.57
33.4812,-116.514
40.8868,-122.305
35.987,-117.862
38.773,-122.739
36.558,-121.121
38.8092,-122.794
36.82,-121.552
36.5558,-121.121
36.137,-117.669
35.6758,-121.122
51.6556,-177.022
60.193,-141.294
64.4817,-146.811
59.9808,-139.395
62.1665,-145.685
61.4114,-141.777
60.7816,-152.535
63.5109,-151.26
61.7219,-149.706
60.0594,-153.1
64.7005,-147.723
65.6666,-144.15
61.4951,-146.488
58.9432,-154.423
60.5864,-151.094
51.5212,-177.583
59.3632,-138.078
54.2276,-162.499
54.8107,-160.68
60.134,-151.995
60.9452,-150.417
60.5399,-150.519
63.9202,-138.268
59.4576,-152.83
60.4211,-153.202
61.2177,-151.967
63.2095,-150.734
60.8682,-139.986
63.5348,-149.22
61.1394,-147.247
61.8387,-150.159
64.5867,-147.748
61.7077,-148.159
63.4698,-152.361
63.8088,-145.968
58.5491,-155.305
61.6308,-149.911
66.5764,-147.587
63.4114,-153.618
60.8634,-139.957
53.217,-161.4
36.5588,-121.121
63.0856,-150.472
63.5069,-150.846
63.2725,-151.251
59.0243,-152.65
61.2504,-149.908
62.2403,-145.607
35.5293,-118.286
63.8186,-148.487
63.0019,-150.426
38.7788,-122.713
38.7797,-122.697
39.339,-120.017
38.8358,-122.772
38.7772,-122.705
42.199,87.908
37.576,-118.993
-24.431,-115.659
37.9263,-121.95
63.3759,-149.226
63.2623,-151.194
33.8545,-116.159
63.4686,-151.262
38.8353,-122.795
62.8236,-149.788
61.2949,-147.577
38.824,-122.802
38.6304,-118.556
63.0982,-151.496
38.8108,-122.796
33.5217,-116.462
33.7765,-116.105
62.175,-148.612
38.8583,-122.793
38.8192,-122.825
36.7853,-121.502
38.8317,-122.805
38.8308,-122.803
35.7975,-83.838
-16.822,-14.44
61.4574,-140.858
-16.9,-14.406
36.558,-121.154
63.4895,-151.346
-22.748,-66.387
38.8038,-122.8
47.7147,-122.034
63.521,-148.954
38.7878,-122.769
65.919,-141.216
-6.227,130.158
62.5259,-151.264
63.4938,-151.221
38.8423,-122.828
38.8257,-122.826
2.294,93.078
38.8393,-122.842
33.2142,-116.744
64.9062,-148.882
38.7547,-122.739
64.9193,-148.883
38.8158,-122.811
1.254,91.735
38.8297,-122.803
2.51,90.316
33.4952,-116.427
33.4912,-116.425
64.9169,-148.819
51.364,-176.097
2.499,90.365
0.796,92.462
2.646,90.084
38.7767,-122.747
63.7606,-150.296
2.833,92.476
38.6533,-87.2202
-56.84,-27.957
33.8488,-116.15
34.0427,-117.236
36.0202,-117.81
1.072,91.943
0.743,92.865
2.929,89.534
0.989,91.942
1.385,92.639
38.8267,-122.806
36.6833,-116.266
3.136,92.774
38.8148,-122.83
33.58,-116.806
2.528,92.602
38.753,-122.74
-18.481,-175.474
2.533,90.201
35.149,-119.312
18.079,-68.2779
33.8575,-116.156
36.217,-118.319
60.1814,-141.393
53.772,-162.876
31.278,142.319
17.133,147.438
2.164,93.584
1.495,90.854
33.474,-116.567
36.6065,-118.079
39.2648,-114.138
1.107,92.11
61.7159,-151.746
38.8253,-122.823
34.0337,-117.221
39.3345,-120.02
38.8372,-122.846
2.539,92.287
1.477,90.833
37.7812,-112.333
2.216,92.394
1.276,91.9
33.4713,-116.562
2.674,90.164
37.7707,-112.353
64.9004,-148.892
37.833,-113.008
37.4137,-118.896
37.6488,-119.024
38.7553,-122.733
39.4285,-111.212
33.7757,-116.903
39.717,-111.261
2.918,92.17
34.3428,-116.926
19.4047,-155.484
3.386,92.873
38.9872,-111.378
38.8388,-122.771
35.4425,-118.293
36.0267,-117.779
37.584,-118.998
36.0977,-117.908
37.5175,-118.83
44.3857,-122.872
46.9958,-119.244
38.8367,-122.842
38.8163,-122.787
33.5903,-116.76
49.4737,-120.522
47.7795,-122.833
37.5158,-118.825
0.913,92.418
38.8375,-122.777
46.7977,-121.933
35.6927,-121.153
64.9179,-148.867
36.9638,-121.407
18.731,-68.2249
33.6918,-116.701
63.2929,-151.918
39.3432,-120.018
64.8954,-148.94
19.2098,-155.387
39.3453,-120.019
37.3602,-121.722
19.4132,-155.646
33.6923,-116.8
39.3432,-120.016
64.6451,-147.621
33.6552,-116.709
33.4928,-116.576
39.4298,-111.218
40.6985,-111.456
33.4927,-116.488
37.4713,-118.844
1.2021,92.0898
2.492,92.722
61.4475,-146.262
61.1168,-147
4.601,90.78
38.7995,-122.797
38.7463,-122.692
34.577,-116.237
37.5162,-118.825
33.6662,-116.719
63.4466,-150.361
60.1036,-152.831
36.0003,-117.519
39.3375,-120.02
57.6005,-157.275
38.838,-122.772
34.1845,-117.047
39.3418,-120.016
2.155,89.753
33.8508,-116.16
46.2682,-123.069
39.4273,-111.223
36.1192,-117.916
37.5318,-118.832
19.075,-68.6149
64.9073,-148.96
33.6475,-116.692
1.317,91.5
36.5678,-121.097
33.5225,-116.461
36.0942,-117.903
18.0879,-67.48
43.5825,-71.5892
64.9184,-148.913
0.71,92.281
33.5978,-116.617
38.7948,-122.799
36.5563,-121.126
33.2233,-115.637
39.4338,-111.207
1.834,90.95
33.8483,-116.15
39.7158,-111.251
32.62,-115.71
61.6723,-151.451
39.4282,-111.214
34.2053,-117.67
62.1623,-141.267
33.8598,-116.167
0.514,92.443
37.3257,-122.102
43.582,-127.636
46.6685,-112.396
44.675,-113.226
47.7653,-113.801
47.181,-114.801
45.2323,-112.498
64.9277,-148.861
63.0777,-151.367
65.0063,-147.34
33.3615,-116.924
33.9833,-117.143
36.0278,-117.812
38.8087,-122.795
46.3438,-122.338
49.3402,-120.493
2.488,90.185
2.897,89.597
46.0978,-123.717
40.5903,-121.628
-20.363,-177.712
18.218,-102.681
36.5787,-121.177
36.6388,-121.254
36.579,-121.176
38.813,-122.798
38.8385,-122.837
3.089,92.839
36.0883,-121.034
38.7997,-122.808
38.7987,-122.809
63.2083,-150.516
38.7793,-122.756
38.7788,-122.757
18.9523,-155.18
1.825,89.698
38.808,-122.813
38.831,-122.796
32.5793,-115.705
33.989,-116.858
64.5867,-149.408
64.6518,-149.378
60.3034,-152.122
37.1435,-121.921
4.445,92.86
62.7307,-146.62
59.963,-153.293
2.558,92.302
46.8247,-120.962
61.0691,-150.389
38.839,-122.829
66.6448,-143.985
64.8126,-147.563
38.8308,-122.809
33.6675,-116.701
57.2678,-154.03
33.6635,-116.707
33.6977,-116.826
33.6645,-116.708
33.7865,-117.586
63.058,-151.511
41.968,-65.976
63.1441,-151.501
63.4152,-151.343
38.8147,-122.826
3.529,92.693
37.8113,-112.089
1.223,91.774
48.0112,-122.784
36.0237,-118.165
36.9157,-121.377
61.1395,-151.114
38.8197,-122.797
32.91,-116.237
19.379,-155.239
28.5105,-112.954
62.0482,-150.979
33.8747,-116.844
38.83,-122.808
37.2637,-121.126
-7.607,129.519
1.831,89.464
38.8265,-122.797
18.172,-67.359
28.66,-113.082
59.7783,-152.246
2.853,89.436
38.8127,-122.813
1.955,93.926
63.4445,-153.28
63.5608,-150.867
28.624,-113.116
38.6616,-118.76
3.395,89.817
2.9733,92.7421
61.4138,-150.327
28.854,-113.029
38.8412,-122.831
19.2206,-66.8971
38.8042,-122.793
28.8761,-113.188
37.478,72.008
61.7427,-150.431
61.4827,-149.959
38.8313,-122.808
59.8519,-151.728
62.2519,-152.143
1.11,92.03
38.836,-122.798
63.8119,-148.677
38.8265,-122.782
38.79,-122.768
19.2875,-155.216
61.5975,-150.477
28.794,-113.024
2.7323,92.522
38.7797,-122.722
-5.987,103.379
1.227,92.132
36.8743,141.06
36.6605,-121.282
18.559,-66.1408
38.7137,-122.931
-26.3646,-13.6607
38.3743,-118.735
18.8962,-67.4114
35.501,-96.773
64.388,-147.976
2.092,93.599
35.6616,-91.4168
37.2615,-114.976
38.8175,-122.814
18.1914,-67.0678
